mission,type_mission,destination,robinson,fontenay_aux_roses,sceaux,saint_remy_les_chevreuse,courcelle_sur_yvette,gif_sur_yvette,la_hacquiniere,bures_sur_yvette,orsay_ville,le_guichet,lozere,palaiseau_villebon,palaiseau,massy_palaiseau,massy_verrieres,les_baconnets,fontaine_michalon,antony,la_croix_de_berny,parc_de_sceaux,bourg_la_reine,bagneux,arcueil_cachan,laplace,gentilly,cite_universitaire,denfert_rochereau,port_royal,luxembourg,saint_michel_notre_dame,chatelet_les_halles,gare_du_nord,la_plaine_stade_de_france,la_courneuve_aubervilliers,le_bourget,drancy,le_blanc_mesnil,aulnay_sous_bois,sevran_beaudottes,villepinte,parc_des_expositions,aeroport_cdg_1_rer,aeroport_charles_de_gaulle_2,sevran_livry,vert_galant,villeparisis_mitry_le_neuf,mitry_claye,gare_depart,nb_arrets_desservis,date_observation
ELOI09,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:16:33+02:00,2026-04-17 08:19:04+02:00,2026-04-17 08:20:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:23:06+02:00,2026-04-17 08:25:41+02:00,2026-04-17 08:27:26+02:00,2026-04-17 08:29:29+02:00,2026-04-17 08:31:16+02:00,2026-04-17 08:33:12+02:00,2026-04-17 08:36:02+02:00,2026-04-17 08:37:49+02:00,2026-04-17 08:39:23+02:00,2026-04-17 08:41:59+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:53:10+02:00,2026-04-17 08:55:40+02:00,2026-04-17 08:58:50+02:00,2026-04-17 09:01:30+02:00,2026-04-17 09:03:40+02:00,2026-04-17 09:06:10+02:00,2026-04-17 09:09:30+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:14:20+02:00,2026-04-17 09:20:00+02:00,,,,,,Robinson,25,2026-04-17 07:45:01.871319+02:00
STIN78,STIN,Robinson,,2026-04-17 08:27:31+02:00,2026-04-17 08:25:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:23:49+02:00,2026-04-17 08:21:01+02:00,2026-04-17 08:19:23+02:00,2026-04-17 08:17:15+02:00,2026-04-17 08:15:19+02:00,2026-04-17 08:13:32+02:00,2026-04-17 08:10:54+02:00,2026-04-17 08:08:36+02:00,2026-04-17 08:07:01+02:00,2026-04-17 08:05:09+02:00,2026-04-17 08:02:47+02:00,2026-04-17 07:59:00+02:00,2026-04-17 07:53:20+02:00,2026-04-17 07:50:30+02:00,2026-04-17 07:47:00+02:00,2026-04-17 07:44:10+02:00,,,,,,,,,,,,Drancy,18,2026-04-17 07:45:01.871319+02:00
EMMY21,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 08:18:31+02:00,2026-04-17 08:20:45+02:00,2026-04-17 08:22:47+02:00,2026-04-17 08:25:21+02:00,2026-04-17 08:27:12+02:00,2026-04-17 08:29:44+02:00,,2026-04-17 08:32:54+02:00,2026-04-17 08:34:24+02:00,2026-04-17 08:36:40+02:00,2026-04-17 08:38:26+02:00,,2026-04-17 08:41:17+02:00,2026-04-17 08:43:46+02:00,2026-04-17 08:45:31+02:00,2026-04-17 08:47:34+02:00,2026-04-17 08:49:21+02:00,2026-04-17 08:51:12+02:00,2026-04-17 08:54:02+02:00,2026-04-17 08:55:49+02:00,2026-04-17 08:57:23+02:00,2026-04-17 08:59:59+02:00,2026-04-17 09:02:00+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:11:10+02:00,2026-04-17 09:13:40+02:00,2026-04-17 09:16:50+02:00,2026-04-17 09:19:30+02:00,2026-04-17 09:21:40+02:00,2026-04-17 09:24:10+02:00,2026-04-17 09:27:30+02:00,2026-04-17 09:30:00+02:00,2026-04-17 09:32:20+02:00,2026-04-17 09:38:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:45:01.871319+02:00
KLAC10,KLAC,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:19:12+02:00,2026-04-17 09:17:23+02:00,,2026-04-17 09:14:35+02:00,2026-04-17 09:12:40+02:00,2026-04-17 09:10:46+02:00,2026-04-17 09:08:54+02:00,2026-04-17 09:06:11+02:00,2026-04-17 09:04:23+02:00,2026-04-17 09:02:15+02:00,2026-04-17 09:00:19+02:00,2026-04-17 08:58:32+02:00,2026-04-17 08:55:54+02:00,2026-04-17 08:53:36+02:00,2026-04-17 08:52:01+02:00,2026-04-17 08:50:09+02:00,2026-04-17 08:47:47+02:00,2026-04-17 08:44:00+02:00,2026-04-17 08:38:20+02:00,2026-04-17 08:35:30+02:00,2026-04-17 08:32:00+02:00,2026-04-17 08:29:10+02:00,2026-04-17 08:27:00+02:00,2026-04-17 08:24:50+02:00,,,,,,2026-04-17 08:21:10+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:14:50+02:00,2026-04-17 08:11:00+02:00,Mitry - Claye,27,2026-04-17 07:45:01.871319+02:00
IDOR41,IDOR,Mitry - Claye,,,,2026-04-17 08:38:56+02:00,2026-04-17 08:42:07+02:00,2026-04-17 08:45:14+02:00,2026-04-17 08:47:10+02:00,2026-04-17 08:49:02+02:00,2026-04-17 08:51:42+02:00,2026-04-17 08:53:56+02:00,2026-04-17 08:56:03+02:00,2026-04-17 08:58:37+02:00,2026-04-17 09:00:28+02:00,2026-04-17 09:03:10+02:00,2026-04-17 09:05:25+02:00,2026-04-17 09:07:23+02:00,2026-04-17 09:08:58+02:00,2026-04-17 09:11:24+02:00,2026-04-17 09:13:15+02:00,2026-04-17 09:14:58+02:00,2026-04-17 09:17:17+02:00,2026-04-17 09:19:46+02:00,2026-04-17 09:21:31+02:00,2026-04-17 09:23:34+02:00,2026-04-17 09:25:21+02:00,2026-04-17 09:27:12+02:00,2026-04-17 09:30:02+02:00,2026-04-17 09:31:49+02:00,2026-04-17 09:33:23+02:00,2026-04-17 09:35:59+02:00,2026-04-17 09:38:00+02:00,2026-04-17 09:42:00+02:00,2026-04-17 09:47:10+02:00,2026-04-17 09:49:40+02:00,2026-04-17 09:52:50+02:00,2026-04-17 09:55:30+02:00,2026-04-17 09:57:40+02:00,2026-04-17 10:00:20+02:00,,,,,,2026-04-17 10:03:40+02:00,2026-04-17 10:06:30+02:00,2026-04-17 10:09:40+02:00,,Saint-Rémy-lès-Chevreuse,38,2026-04-17 07:45:01.871319+02:00
LORE58,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:16:38+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:11:24+02:00,2026-04-17 08:09:19+02:00,2026-04-17 08:06:52+02:00,,2026-04-17 08:02:43+02:00,2026-04-17 08:00:59+02:00,2026-04-17 07:58:44+02:00,2026-04-17 07:56:49+02:00,,2026-04-17 07:53:54+02:00,2026-04-17 07:51:11+02:00,2026-04-17 07:49:23+02:00,2026-04-17 07:47:15+02:00,2026-04-17 07:45:19+02:00,2026-04-17 07:43:32+02:00,2026-04-17 07:40:54+02:00,,,,,,,,,,,,,,,,,,,,,Denfert-Rochereau,16,2026-04-17 07:45:01.871319+02:00
PAUL48,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:07:18+02:00,2026-04-17 08:04:10+02:00,2026-04-17 08:02:12+02:00,2026-04-17 08:00:20+02:00,2026-04-17 07:58:23+02:00,2026-04-17 07:56:00+02:00,,,,2026-04-17 07:50:09+02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massy - Palaiseau,7,2026-04-17 07:45:01.871319+02:00
GUIZ03,GUIZ,Aulnay-sous-Bois,,,,,,,,,,,,,,2026-04-17 08:01:33+02:00,2026-04-17 08:03:48+02:00,2026-04-17 08:05:46+02:00,,2026-04-17 08:08:39+02:00,2026-04-17 08:10:25+02:00,2026-04-17 08:12:08+02:00,2026-04-17 08:14:17+02:00,2026-04-17 08:16:46+02:00,2026-04-17 08:18:31+02:00,2026-04-17 08:20:34+02:00,2026-04-17 08:22:21+02:00,2026-04-17 08:24:12+02:00,2026-04-17 08:27:02+02:00,2026-04-17 08:28:49+02:00,2026-04-17 08:30:23+02:00,2026-04-17 08:32:59+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:39:00+02:00,2026-04-17 08:44:10+02:00,2026-04-17 08:46:40+02:00,2026-04-17 08:49:50+02:00,2026-04-17 08:52:30+02:00,2026-04-17 08:54:40+02:00,,,,,,,,,,,Massy - Palaiseau,23,2026-04-17 07:45:01.871319+02:00
EMIR89,EMIR,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,2026-04-17 07:44:54+02:00,2026-04-17 07:46:24+02:00,2026-04-17 07:48:40+02:00,2026-04-17 07:50:26+02:00,,2026-04-17 07:53:17+02:00,2026-04-17 07:55:46+02:00,2026-04-17 07:57:31+02:00,2026-04-17 07:59:34+02:00,2026-04-17 08:01:21+02:00,2026-04-17 08:03:12+02:00,2026-04-17 08:06:02+02:00,2026-04-17 08:07:49+02:00,2026-04-17 08:09:23+02:00,2026-04-17 08:11:59+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:18:00+02:00,2026-04-17 08:23:10+02:00,2026-04-17 08:25:40+02:00,2026-04-17 08:28:50+02:00,2026-04-17 08:31:30+02:00,2026-04-17 08:33:40+02:00,2026-04-17 08:36:10+02:00,2026-04-17 08:39:30+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:44:20+02:00,2026-04-17 08:50:00+02:00,,,,,,Les Baconnets,26,2026-04-17 07:45:01.871319+02:00
LORE74,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:40:38+02:00,2026-04-17 08:38:17+02:00,2026-04-17 08:35:24+02:00,2026-04-17 08:33:19+02:00,2026-04-17 08:30:52+02:00,,2026-04-17 08:26:43+02:00,2026-04-17 08:24:59+02:00,2026-04-17 08:22:44+02:00,2026-04-17 08:20:49+02:00,,2026-04-17 08:17:54+02:00,2026-04-17 08:15:11+02:00,2026-04-17 08:13:23+02:00,2026-04-17 08:11:15+02:00,2026-04-17 08:09:19+02:00,2026-04-17 08:07:32+02:00,2026-04-17 08:04:54+02:00,2026-04-17 08:02:36+02:00,2026-04-17 08:01:01+02:00,2026-04-17 07:59:09+02:00,2026-04-17 07:56:47+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:47:20+02:00,,,,,,,,,,,,,,,La Plaine Stade de France,22,2026-04-17 07:45:01.871319+02:00
PAUL96,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:19:38+02:00,2026-04-17 09:16:20+02:00,2026-04-17 09:14:22+02:00,2026-04-17 09:12:25+02:00,2026-04-17 09:10:23+02:00,2026-04-17 09:08:00+02:00,,,,2026-04-17 09:02:09+02:00,,,,2026-04-17 08:55:34+02:00,2026-04-17 08:53:39+02:00,,2026-04-17 08:50:44+02:00,2026-04-17 08:48:01+02:00,2026-04-17 08:46:13+02:00,2026-04-17 08:44:05+02:00,2026-04-17 08:42:09+02:00,2026-04-17 08:40:27+02:00,2026-04-17 08:37:54+02:00,2026-04-17 08:35:36+02:00,2026-04-17 08:34:01+02:00,2026-04-17 08:32:09+02:00,2026-04-17 08:29:47+02:00,2026-04-17 08:26:00+02:00,2026-04-17 08:20:20+02:00,2026-04-17 08:17:30+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:11:10+02:00,2026-04-17 08:09:00+02:00,2026-04-17 08:06:50+02:00,,,,,,2026-04-17 08:03:10+02:00,2026-04-17 08:00:00+02:00,2026-04-17 07:56:50+02:00,2026-04-17 07:53:00+02:00,Mitry - Claye,31,2026-04-17 07:45:01.871319+02:00
LORD08,LORD,Orsay-Ville,,,,,,,,,,2026-04-17 09:28:38+02:00,2026-04-17 09:26:17+02:00,2026-04-17 09:23:24+02:00,2026-04-17 09:21:19+02:00,2026-04-17 09:18:52+02:00,,2026-04-17 09:14:43+02:00,2026-04-17 09:12:59+02:00,2026-04-17 09:10:44+02:00,2026-04-17 09:08:49+02:00,,2026-04-17 09:05:54+02:00,2026-04-17 09:03:11+02:00,2026-04-17 09:01:23+02:00,2026-04-17 08:59:15+02:00,2026-04-17 08:57:19+02:00,2026-04-17 08:55:32+02:00,2026-04-17 08:52:54+02:00,2026-04-17 08:50:36+02:00,2026-04-17 08:49:01+02:00,2026-04-17 08:47:09+02:00,2026-04-17 08:44:47+02:00,2026-04-17 08:41:00+02:00,2026-04-17 08:35:20+02:00,2026-04-17 08:32:30+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:26:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:21:50+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:15:20+02:00,2026-04-17 08:13:20+02:00,2026-04-17 08:08:00+02:00,2026-04-17 08:00:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:45:01.871319+02:00
LORE82,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 08:52:38+02:00,2026-04-17 08:50:17+02:00,2026-04-17 08:47:24+02:00,2026-04-17 08:45:19+02:00,2026-04-17 08:42:52+02:00,,2026-04-17 08:38:43+02:00,2026-04-17 08:36:59+02:00,2026-04-17 08:34:44+02:00,2026-04-17 08:32:49+02:00,,2026-04-17 08:29:54+02:00,2026-04-17 08:27:11+02:00,2026-04-17 08:25:23+02:00,2026-04-17 08:23:15+02:00,2026-04-17 08:21:19+02:00,2026-04-17 08:19:32+02:00,2026-04-17 08:16:54+02:00,2026-04-17 08:14:36+02:00,2026-04-17 08:13:01+02:00,2026-04-17 08:11:09+02:00,2026-04-17 08:08:47+02:00,2026-04-17 08:05:00+02:00,2026-04-17 07:59:20+02:00,2026-04-17 07:56:30+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:50:10+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:45:50+02:00,,,,,,,,,,Aulnay-sous-Bois,27,2026-04-17 07:45:01.871319+02:00
SORI30,SORI,Robinson,,2026-04-17 09:42:31+02:00,2026-04-17 09:40:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:38:49+02:00,2026-04-17 09:36:01+02:00,2026-04-17 09:34:23+02:00,2026-04-17 09:32:15+02:00,2026-04-17 09:30:19+02:00,2026-04-17 09:28:32+02:00,2026-04-17 09:25:54+02:00,2026-04-17 09:23:36+02:00,2026-04-17 09:22:01+02:00,2026-04-17 09:20:09+02:00,2026-04-17 09:17:47+02:00,2026-04-17 09:14:00+02:00,2026-04-17 09:08:20+02:00,2026-04-17 09:05:30+02:00,2026-04-17 09:02:00+02:00,2026-04-17 08:59:10+02:00,2026-04-17 08:57:00+02:00,2026-04-17 08:54:50+02:00,,,,,,2026-04-17 08:51:10+02:00,2026-04-17 08:48:00+02:00,2026-04-17 08:44:50+02:00,2026-04-17 08:41:00+02:00,Mitry - Claye,24,2026-04-17 07:45:01.871319+02:00
GUAD63,GUAD,Aulnay-sous-Bois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:44:10+02:00,2026-04-17 07:46:40+02:00,2026-04-17 07:49:50+02:00,2026-04-17 07:52:30+02:00,2026-04-17 07:54:40+02:00,,,,,,,,,,,La Plaine Stade de France,5,2026-04-17 07:45:01.871319+02:00
LORE98,LORE,Orsay-Ville,,,,,,,,,,2026-04-17 09:16:38+02:00,2026-04-17 09:14:17+02:00,2026-04-17 09:11:24+02:00,2026-04-17 09:09:19+02:00,2026-04-17 09:06:52+02:00,,2026-04-17 09:02:43+02:00,2026-04-17 09:00:59+02:00,2026-04-17 08:58:44+02:00,2026-04-17 08:56:49+02:00,,2026-04-17 08:53:54+02:00,2026-04-17 08:51:11+02:00,2026-04-17 08:49:23+02:00,2026-04-17 08:47:15+02:00,2026-04-17 08:45:19+02:00,2026-04-17 08:43:32+02:00,2026-04-17 08:40:54+02:00,2026-04-17 08:38:36+02:00,2026-04-17 08:37:01+02:00,2026-04-17 08:35:09+02:00,2026-04-17 08:32:47+02:00,2026-04-17 08:29:00+02:00,2026-04-17 08:23:20+02:00,2026-04-17 08:20:30+02:00,2026-04-17 08:17:00+02:00,2026-04-17 08:14:10+02:00,2026-04-17 08:12:00+02:00,2026-04-17 08:09:50+02:00,2026-04-17 08:06:10+02:00,2026-04-17 08:03:20+02:00,2026-04-17 08:01:20+02:00,2026-04-17 07:56:00+02:00,2026-04-17 07:48:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),32,2026-04-17 07:45:01.871319+02:00
IVAN67,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:45:00+02:00,2026-04-17 07:50:10+02:00,2026-04-17 07:52:40+02:00,2026-04-17 07:55:50+02:00,2026-04-17 07:58:30+02:00,2026-04-17 08:00:40+02:00,2026-04-17 08:03:20+02:00,,,,,,2026-04-17 08:06:40+02:00,2026-04-17 08:09:30+02:00,2026-04-17 08:12:40+02:00,,Gare du Nord,10,2026-04-17 07:45:01.871319+02:00
ELFE77,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:45:12+02:00,2026-04-17 07:48:02+02:00,2026-04-17 07:49:49+02:00,2026-04-17 07:51:23+02:00,2026-04-17 07:53:59+02:00,2026-04-17 07:56:00+02:00,2026-04-17 08:00:00+02:00,2026-04-17 08:05:10+02:00,2026-04-17 08:07:40+02:00,2026-04-17 08:10:50+02:00,2026-04-17 08:13:30+02:00,2026-04-17 08:15:40+02:00,2026-04-17 08:18:10+02:00,2026-04-17 08:21:30+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:26:20+02:00,2026-04-17 08:32:00+02:00,,,,,,Cité Universitaire,17,2026-04-17 07:45:01.871319+02:00
KLEE44,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 07:45:01.871319+02:00
EAST49,EAST,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:50:00+02:00,,,,,,Aéroport CDG 1 (Terminal 3) - RER,1,2026-04-17 07:45:01.871319+02:00
KLEE60,KLEE,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 08:07:12+02:00,2026-04-17 08:05:23+02:00,,2026-04-17 08:02:35+02:00,2026-04-17 08:00:40+02:00,2026-04-17 07:58:46+02:00,2026-04-17 07:56:54+02:00,2026-04-17 07:54:11+02:00,2026-04-17 07:52:23+02:00,2026-04-17 07:50:15+02:00,2026-04-17 07:48:19+02:00,2026-04-17 07:46:32+02:00,2026-04-17 07:43:54+02:00,2026-04-17 07:41:36+02:00,,,,,,,,,,,,,,,,,,,,Port Royal,13,2026-04-17 07:45:01.871319+02:00
ELFE53,ELFE,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:45:30+02:00,2026-04-17 07:48:00+02:00,2026-04-17 07:50:20+02:00,2026-04-17 07:56:00+02:00,,,,,,Sevran Beaudottes,4,2026-04-17 07:45:01.871319+02:00
PAUL56,PAUL,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 08:19:18+02:00,2026-04-17 08:16:10+02:00,2026-04-17 08:14:12+02:00,2026-04-17 08:12:20+02:00,2026-04-17 08:10:23+02:00,2026-04-17 08:08:00+02:00,,,,2026-04-17 08:02:09+02:00,,,,2026-04-17 07:55:34+02:00,2026-04-17 07:53:39+02:00,,2026-04-17 07:50:44+02:00,2026-04-17 07:48:01+02:00,2026-04-17 07:46:13+02:00,2026-04-17 07:44:05+02:00,2026-04-17 07:42:09+02:00,,,,,,,,,,,,,,,,,,,,,,,Gentilly,14,2026-04-17 07:45:01.871319+02:00
EMMY05,EMMY,Aéroport Charles de Gaulle 2 (Terminal 2),,,,,,,,,2026-04-17 07:54:31+02:00,2026-04-17 07:56:45+02:00,2026-04-17 07:58:47+02:00,2026-04-17 08:01:21+02:00,2026-04-17 08:03:12+02:00,2026-04-17 08:05:44+02:00,,2026-04-17 08:08:54+02:00,2026-04-17 08:10:24+02:00,2026-04-17 08:12:40+02:00,2026-04-17 08:14:26+02:00,,2026-04-17 08:17:17+02:00,2026-04-17 08:19:46+02:00,2026-04-17 08:21:31+02:00,2026-04-17 08:23:34+02:00,2026-04-17 08:25:21+02:00,2026-04-17 08:27:12+02:00,2026-04-17 08:30:02+02:00,2026-04-17 08:31:49+02:00,2026-04-17 08:33:23+02:00,2026-04-17 08:35:59+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:42:00+02:00,2026-04-17 08:47:10+02:00,2026-04-17 08:49:40+02:00,2026-04-17 08:52:50+02:00,2026-04-17 08:55:30+02:00,2026-04-17 08:57:40+02:00,2026-04-17 09:00:10+02:00,2026-04-17 09:03:30+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:08:20+02:00,2026-04-17 09:14:00+02:00,,,,,,Orsay Ville,32,2026-04-17 07:45:01.871319+02:00
STRI12,STRI,Robinson,,2026-04-17 09:15:31+02:00,2026-04-17 09:13:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 09:11:49+02:00,2026-04-17 09:09:01+02:00,2026-04-17 09:07:23+02:00,2026-04-17 09:05:15+02:00,2026-04-17 09:03:19+02:00,2026-04-17 09:01:32+02:00,2026-04-17 08:58:54+02:00,2026-04-17 08:56:36+02:00,2026-04-17 08:55:01+02:00,2026-04-17 08:53:09+02:00,2026-04-17 08:50:47+02:00,2026-04-17 08:47:00+02:00,2026-04-17 08:41:20+02:00,2026-04-17 08:38:30+02:00,2026-04-17 08:35:00+02:00,2026-04-17 08:32:10+02:00,2026-04-17 08:30:00+02:00,2026-04-17 08:27:50+02:00,2026-04-17 08:24:10+02:00,2026-04-17 08:21:20+02:00,2026-04-17 08:19:20+02:00,2026-04-17 08:14:00+02:00,2026-04-17 08:06:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),25,2026-04-17 07:45:01.871319+02:00
PAGE14,PAGE,Saint-Rémy-lès-Chevreuse,,,,,2026-04-17 09:43:18+02:00,2026-04-17 09:40:10+02:00,2026-04-17 09:38:12+02:00,2026-04-17 09:36:20+02:00,2026-04-17 09:34:23+02:00,2026-04-17 09:32:00+02:00,,,,2026-04-17 09:26:09+02:00,,,,2026-04-17 09:19:34+02:00,2026-04-17 09:17:39+02:00,,2026-04-17 09:14:44+02:00,2026-04-17 09:12:01+02:00,2026-04-17 09:10:13+02:00,2026-04-17 09:08:05+02:00,2026-04-17 09:06:09+02:00,2026-04-17 09:04:27+02:00,2026-04-17 09:01:54+02:00,2026-04-17 08:59:36+02:00,2026-04-17 08:58:01+02:00,2026-04-17 08:56:09+02:00,2026-04-17 08:53:47+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:44:20+02:00,2026-04-17 08:41:30+02:00,2026-04-17 08:38:00+02:00,2026-04-17 08:35:10+02:00,2026-04-17 08:33:00+02:00,2026-04-17 08:30:50+02:00,,,,,,2026-04-17 08:27:10+02:00,2026-04-17 08:24:00+02:00,2026-04-17 08:20:50+02:00,2026-04-17 08:17:00+02:00,Mitry - Claye,31,2026-04-17 07:45:01.871319+02:00
KOCQ32,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17 07:45:01.871319+02:00
ELOI25,ELOI,Aéroport Charles de Gaulle 2 (Terminal 2),2026-04-17 08:40:33+02:00,2026-04-17 08:43:04+02:00,2026-04-17 08:44:48+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:47:06+02:00,2026-04-17 08:49:41+02:00,2026-04-17 08:51:26+02:00,2026-04-17 08:53:29+02:00,2026-04-17 08:55:16+02:00,2026-04-17 08:57:12+02:00,2026-04-17 09:00:02+02:00,2026-04-17 09:01:49+02:00,2026-04-17 09:03:23+02:00,2026-04-17 09:05:59+02:00,2026-04-17 09:08:00+02:00,2026-04-17 09:12:00+02:00,2026-04-17 09:17:10+02:00,2026-04-17 09:19:40+02:00,2026-04-17 09:22:50+02:00,2026-04-17 09:25:30+02:00,2026-04-17 09:27:40+02:00,2026-04-17 09:30:10+02:00,2026-04-17 09:33:30+02:00,2026-04-17 09:36:00+02:00,2026-04-17 09:38:20+02:00,2026-04-17 09:44:00+02:00,,,,,,Robinson,25,2026-04-17 07:45:01.871319+02:00
STIN70,STIN,Robinson,,2026-04-17 08:15:31+02:00,2026-04-17 08:13:46+02:00,,,,,,,,,,,,,,,,,,2026-04-17 08:11:49+02:00,2026-04-17 08:09:01+02:00,2026-04-17 08:07:23+02:00,2026-04-17 08:05:15+02:00,2026-04-17 08:03:19+02:00,2026-04-17 08:01:32+02:00,2026-04-17 07:58:54+02:00,2026-04-17 07:56:36+02:00,2026-04-17 07:55:01+02:00,2026-04-17 07:53:09+02:00,2026-04-17 07:50:47+02:00,2026-04-17 07:47:00+02:00,,,,,,,,,,,,,,,,Gare du Nord,14,2026-04-17 07:45:01.871319+02:00
IVAN75,IVAN,Mitry - Claye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-17 07:48:23+02:00,2026-04-17 07:50:59+02:00,2026-04-17 07:53:00+02:00,2026-04-17 07:57:00+02:00,2026-04-17 08:02:10+02:00,2026-04-17 08:04:40+02:00,2026-04-17 08:07:50+02:00,2026-04-17 08:10:30+02:00,2026-04-17 08:12:40+02:00,2026-04-17 08:15:20+02:00,,,,,,2026-04-17 08:18:40+02:00,2026-04-17 08:21:30+02:00,2026-04-17 08:24:40+02:00,,Luxembourg,13,2026-04-17 07:50:03.222343+02:00
KOCQ36,KOCQ,Massy-Palaiseau,,,,,,,,,,,,,,,2026-04-17 09:57:43+02:00,2026-04-17 09:55:59+02:00,2026-04-17 09:54:35+02:00,2026-04-17 09:52:40+02:00,2026-04-17 09:50:45+02:00,2026-04-17 09:48:56+02:00,2026-04-17 09:47:09+02:00,2026-04-17 09:44:26+02:00,2026-04-17 09:42:53+02:00,2026-04-17 09:40:55+02:00,2026-04-17 09:39:09+02:00,2026-04-17 09:37:32+02:00,2026-04-17 09:34:54+02:00,2026-04-17 09:32:36+02:00,2026-04-17 09:31:01+02:00,2026-04-17 09:29:09+02:00,2026-04-17 09:26:47+02:00,2026-04-17 09:23:00+02:00,2026-04-17 09:17:20+02:00,2026-04-17 09:14:30+02:00,2026-04-17 09:11:00+02:00,2026-04-17 09:08:10+02:00,2026-04-17 09:06:00+02:00,2026-04-17 09:03:50+02:00,2026-04-17 09:00:10+02:00,2026-04-17 08:57:20+02:00,2026-04-17 08:55:20+02:00,2026-04-17 08:50:00+02:00,2026-04-17 08:42:50+02:00,,,,,Aéroport Charles de Gaulle 2 (Terminal 2),29,2026-04-17 07:45:01.871319+02:00
